"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","responses","block","stim_onset","match_type","image_category","sound_category","audio_type","phase","correct"
"null","Images/cow_cartoon.png","null","image-keyboard-response","1820","1911025","0.0-19.0-2.41","longtest","","5","1580684257925","match","cow","cow","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1821","1913031","0.0-19.0-3.41","longtest","","5","","","","","","",""
"null","Sounds/cat_sound.wav","null","audio-keyboard-response","1822","1913873","0.0-19.0-0.42","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1823","1914872","0.0-19.0-1.42","longtest","","5","","","","","","",""
"null","Images/cat_1.png","null","image-keyboard-response","1824","1915125","0.0-19.0-2.42","longtest","","5","1580684262025","match","cat","cat","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1825","1917144","0.0-19.0-3.42","longtest","","5","","","","","","",""
"null","Sounds/motorcycle_sound.wav","null","audio-keyboard-response","1826","1918273","0.0-19.0-0.43","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1827","1919272","0.0-19.0-1.43","longtest","","5","","","","","","",""
"null","Images/rooster_2.png","null","image-keyboard-response","1828","1919525","0.0-19.0-2.43","longtest","","5","1580684266425","non-match","rooster","motorcycle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1829","1921543","0.0-19.0-3.43","longtest","","5","","","","","","",""
"null","Sounds/dog_label.wav","null","audio-keyboard-response","1830","1922193","0.0-19.0-0.44","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1831","1923188","0.0-19.0-1.44","longtest","","5","","","","","","",""
"null","Images/dog_1.png","null","image-keyboard-response","1832","1923442","0.0-19.0-2.44","longtest","","5","1580684270342","match","dog","dog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1833","1925460","0.0-19.0-3.44","longtest","","5","","","","","","",""
"null","Sounds/cow_label.wav","null","audio-keyboard-response","1834","1926453","0.0-19.0-0.45","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1835","1927455","0.0-19.0-1.45","longtest","","5","","","","","","",""
"null","Images/cow_1.png","null","image-keyboard-response","1836","1927709","0.0-19.0-2.45","longtest","","5","1580684274609","match","cow","cow","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1837","1929727","0.0-19.0-3.45","longtest","","5","","","","","","",""
"null","Sounds/cow_label.wav","null","audio-keyboard-response","1838","1930713","0.0-19.0-0.46","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1839","1931722","0.0-19.0-1.46","longtest","","5","","","","","","",""
"null","Images/dog_orig.png","null","image-keyboard-response","1840","1931975","0.0-19.0-2.46","longtest","","5","1580684278875","non-match","dog","cow","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1841","1933978","0.0-19.0-3.46","longtest","","5","","","","","","",""
"null","Sounds/dog_sound.wav","null","audio-keyboard-response","1842","1934693","0.0-19.0-0.47","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1843","1935689","0.0-19.0-1.47","longtest","","5","","","","","","",""
"null","Images/dog_orig.png","null","image-keyboard-response","1844","1935942","0.0-19.0-2.47","longtest","","5","1580684282842","match","dog","dog","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1845","1937945","0.0-19.0-3.47","longtest","","5","","","","","","",""
"null","Sounds/cow_sound.wav","null","audio-keyboard-response","1846","1938973","0.0-19.0-0.48","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1847","1939973","0.0-19.0-1.48","longtest","","5","","","","","","",""
"null","Images/cow_3.png","null","image-keyboard-response","1848","1940240","0.0-19.0-2.48","longtest","","5","1580684287125","match","cow","cow","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1849","1942246","0.0-19.0-3.48","longtest","","5","","","","","","",""
"null","Sounds/rooster_sound.wav","null","audio-keyboard-response","1850","1942953","0.0-19.0-0.49","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1851","1943955","0.0-19.0-1.49","longtest","","5","","","","","","",""
"null","Images/cow_2.png","null","image-keyboard-response","1852","1944209","0.0-19.0-2.49","longtest","","5","1580684291109","non-match","cow","rooster","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1853","1946214","0.0-19.0-3.49","longtest","","5","","","","","","",""
"null","Sounds/car_sound.wav","null","audio-keyboard-response","1854","1947273","0.0-19.0-0.50","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1855","1948272","0.0-19.0-1.50","longtest","","5","","","","","","",""
"null","Images/whistle_cartoon.png","null","image-keyboard-response","1856","1948525","0.0-19.0-2.50","longtest","","5","1580684295425","non-match","whistle","car","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1857","1950529","0.0-19.0-3.50","longtest","","5","","","","","","",""
"null","Sounds/cow_sound.wav","null","audio-keyboard-response","1858","1951513","0.0-19.0-0.51","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1859","1952522","0.0-19.0-1.51","longtest","","5","","","","","","",""
"null","Images/rooster_1.png","null","image-keyboard-response","1860","1952776","0.0-19.0-2.51","longtest","","5","1580684299675","non-match","rooster","cow","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1861","1954793","0.0-19.0-3.51","longtest","","5","","","","","","",""
"null","Sounds/motorcycle_sound.wav","null","audio-keyboard-response","1862","1955913","0.0-19.0-0.52","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1863","1956923","0.0-19.0-1.52","longtest","","5","","","","","","",""
"null","Images/motorcycle_1.png","null","image-keyboard-response","1864","1957175","0.0-19.0-2.52","longtest","","5","1580684304075","match","motorcycle","motorcycle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1865","1959194","0.0-19.0-3.52","longtest","","5","","","","","","",""
"null","Sounds/cat_label.wav","null","audio-keyboard-response","1866","1960033","0.0-19.0-0.53","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1867","1961039","0.0-19.0-1.53","longtest","","5","","","","","","",""
"null","Images/car_2.png","null","image-keyboard-response","1868","1961293","0.0-19.0-2.53","longtest","","5","1580684308192","non-match","car","cat","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1869","1963296","0.0-19.0-3.53","longtest","","5","","","","","","",""
"null","Sounds/motorcycle_sound.wav","null","audio-keyboard-response","1870","1964393","0.0-19.0-0.54","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1871","1965406","0.0-19.0-1.54","longtest","","5","","","","","","",""
"null","Images/motorcycle_cartoon.png","null","image-keyboard-response","1872","1965659","0.0-19.0-2.54","longtest","","5","1580684312559","match","motorcycle","motorcycle","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1873","1967677","0.0-19.0-3.54","longtest","","5","","","","","","",""
"null","Sounds/cat_sound.wav","null","audio-keyboard-response","1874","1968513","0.0-19.0-0.55","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1875","1969523","0.0-19.0-1.55","longtest","","5","","","","","","",""
"null","Images/cow_cartoon.png","null","image-keyboard-response","1876","1969776","0.0-19.0-2.55","longtest","","5","1580684316676","non-match","cow","cat","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1877","1971794","0.0-19.0-3.55","longtest","","5","","","","","","",""
"null","Sounds/car_sound.wav","null","audio-keyboard-response","1878","1972873","0.0-19.0-0.56","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1879","1973873","0.0-19.0-1.56","longtest","","5","","","","","","",""
"null","Images/cat_cartoon.png","null","image-keyboard-response","1880","1974125","0.0-19.0-2.56","longtest","","5","1580684321026","non-match","cat","car","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1881","1976131","0.0-19.0-3.56","longtest","","5","","","","","","",""
"null","Sounds/car_sound.wav","null","audio-keyboard-response","1882","1977193","0.0-19.0-0.57","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1883","1978189","0.0-19.0-1.57","longtest","","5","","","","","","",""
"null","Images/car_orig.png","null","image-keyboard-response","1884","1978442","0.0-19.0-2.57","longtest","","5","1580684325342","match","car","car","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1885","1980445","0.0-19.0-3.57","longtest","","5","","","","","","",""
"null","Sounds/rooster_sound.wav","null","audio-keyboard-response","1886","1981153","0.0-19.0-0.58","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1887","1982156","0.0-19.0-1.58","longtest","","5","","","","","","",""
"null","Images/rooster_cartoon.png","null","image-keyboard-response","1888","1982408","0.0-19.0-2.58","longtest","","5","1580684329309","match","rooster","rooster","sound","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1889","1984426","0.0-19.0-3.58","longtest","","5","","","","","","",""
"null","Sounds/cow_label.wav","null","audio-keyboard-response","1890","1985453","0.0-19.0-0.59","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1891","1986456","0.0-19.0-1.59","longtest","","5","","","","","","",""
"null","Images/cow_2.png","null","image-keyboard-response","1892","1986710","0.0-19.0-2.59","longtest","","5","1580684333609","match","cow","cow","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1893","1988728","0.0-19.0-3.59","longtest","","5","","","","","","",""
"null","Sounds/rooster_label.wav","null","audio-keyboard-response","1894","1989433","0.0-19.0-0.60","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1895","1990440","0.0-19.0-1.60","longtest","","5","","","","","","",""
"null","Images/car_orig.png","null","image-keyboard-response","1896","1990693","0.0-19.0-2.60","longtest","","5","1580684337592","non-match","car","rooster","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1897","1992711","0.0-19.0-3.60","longtest","","5","","","","","","",""
"null","Sounds/car_label.wav","null","audio-keyboard-response","1898","1993793","0.0-19.0-0.61","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1899","1994789","0.0-19.0-1.61","longtest","","5","","","","","","",""
"null","Images/motorcycle_3.png","null","image-keyboard-response","1900","1995043","0.0-19.0-2.61","longtest","","5","1580684341943","non-match","motorcycle","car","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1901","1997061","0.0-19.0-3.61","longtest","","5","","","","","","",""
"null","Sounds/frog_label.wav","null","audio-keyboard-response","1902","1997953","0.0-19.0-0.62","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1903","1998956","0.0-19.0-1.62","longtest","","5","","","","","","",""
"null","Images/train_2.png","null","image-keyboard-response","1904","1999209","0.0-19.0-2.62","longtest","","5","1580684346110","non-match","train","frog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1905","2001226","0.0-19.0-3.62","longtest","","5","","","","","","",""
"null","Sounds/frog_label.wav","null","audio-keyboard-response","1906","2002093","0.0-19.0-0.63","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1907","2003089","0.0-19.0-1.63","longtest","","5","","","","","","",""
"null","Images/gun_orig.png","null","image-keyboard-response","1908","2003343","0.0-19.0-2.63","longtest","","5","1580684350243","non-match","gun","frog","label","test","false"
"null","Sounds/incorrect.wav","null","audio-keyboard-response","1909","2005361","0.0-19.0-3.63","longtest","","5","","","","","","",""
"null","Sounds/whistle_label.wav","null","audio-keyboard-response","1910","2006053","0.0-19.0-0.64","longtest","","5","","","","","","",""
"null","<p style=""font-size: 48px;"">+</p>","null","html-keyboard-response","1911","2007056","0.0-19.0-1.64","longtest","","5","","","","","","",""
"null","Images/gun_cartoon.png","null","image-keyboard-response","1912","2007309","0.0-19.0-2.64","longtest","","5","1580684354209","non-match","gun","whistle","label","test","false"
